LEFT_HAND,RIGHT_HAND,THUMB_CMC_DISTANCE_FROM_WRIST,THUMB_MCP_DISTANCE_FROM_WRIST,THUMB_IP_DISTANCE_FROM_WRIST,THUMB_TIP_DISTANCE_FROM_WRIST,INDEX_FINGER_MCP_DISTANCE_FROM_WRIST,INDEX_FINGER_PIP_DISTANCE_FROM_WRIST,INDEX_FINGER_DIP_DISTANCE_FROM_WRIST,INDEX_FINGER_TIP_DISTANCE_FROM_WRIST,MIDDLE_FINGER_MCP_DISTANCE_FROM_WRIST,MIDDLE_FINGER_PIP_DISTANCE_FROM_WRIST,MIDDLE_FINGER_DIP_DISTANCE_FROM_WRIST,MIDDLE_FINGER_TIP_DISTANCE_FROM_WRIST,RING_FINGER_MCP_DISTANCE_FROM_WRIST,RING_FINGER_PIP_DISTANCE_FROM_WRIST,RING_FINGER_DIP_DISTANCE_FROM_WRIST,RING_FINGER_TIP_DISTANCE_FROM_WRIST,PINKY_MCP_DISTANCE_FROM_WRIST,PINKY_PIP_DISTANCE_FROM_WRIST,PINKY_DIP_DISTANCE_FROM_WRIST,PINKY_TIP_DISTANCE_FROM_WRIST,THUMB_CMC_ANGLE_FROM_WRIST,THUMB_MCP_ANGLE_FROM_WRIST,THUMB_IP_ANGLE_FROM_WRIST,THUMB_TIP_ANGLE_FROM_WRIST,INDEX_FINGER_MCP_ANGLE_FROM_WRIST,INDEX_FINGER_PIP_ANGLE_FROM_WRIST,INDEX_FINGER_DIP_ANGLE_FROM_WRIST,INDEX_FINGER_TIP_ANGLE_FROM_WRIST,MIDDLE_FINGER_MCP_ANGLE_FROM_WRIST,MIDDLE_FINGER_PIP_ANGLE_FROM_WRIST,MIDDLE_FINGER_DIP_ANGLE_FROM_WRIST,MIDDLE_FINGER_TIP_ANGLE_FROM_WRIST,RING_FINGER_MCP_ANGLE_FROM_WRIST,RING_FINGER_PIP_ANGLE_FROM_WRIST,RING_FINGER_DIP_ANGLE_FROM_WRIST,RING_FINGER_TIP_ANGLE_FROM_WRIST,PINKY_MCP_ANGLE_FROM_WRIST,PINKY_PIP_ANGLE_FROM_WRIST,PINKY_DIP_ANGLE_FROM_WRIST,PINKY_TIP_ANGLE_FROM_WRIST,label
0,1,0.07094083,0.14421125,0.20318963,0.24995247,0.1936338,0.26183078,0.22043107,0.18227008,0.19230089,0.26705965,0.2115638,0.1734691,0.18684876,0.25323454,0.20186667,0.16717261,0.1784296,0.22704689,0.19534914,0.17098072,0.44327345,0.4650986,0.47970405,0.48924503,0.4830657,0.491691,0.48662466,0.48197937,0.0,0.50364876,0.4985282,0.4955393,0.5166097,0.5152258,0.5102625,0.5099041,0.5358039,0.5280164,0.5233628,0.5238945,closed
0,1,0.06302455,0.13607426,0.19674176,0.24103297,0.18570396,0.24828282,0.21159032,0.1798248,0.1853022,0.2537928,0.20514019,0.17097531,0.17932987,0.24030676,0.19608207,0.16414829,0.17007281,0.21595272,0.18786615,0.16393894,0.42827535,0.4586438,0.47799966,0.48847544,0.48214456,0.4896654,0.4845989,0.47980413,0.0,0.502993,0.4978891,0.49502274,0.5177663,0.51609,0.5109376,0.5101364,0.53859824,0.5305825,0.52613646,0.526775,closed
0,1,0.05318312,0.12296113,0.17499611,0.20721816,0.17824426,0.23748547,0.19244786,0.15983507,0.17474616,0.2389293,0.18563075,0.15373668,0.16629417,0.22480631,0.17524274,0.14614712,0.15463012,0.19830294,0.16641775,0.14470913,0.41721234,0.45404953,0.48552752,0.501392,0.47992352,0.48887125,0.48301855,0.47788128,0.0,0.50414,0.49783286,0.49382383,0.51921904,0.51878023,0.5133029,0.51263356,0.54223895,0.5325756,0.5290738,0.5309879,closed
0,1,0.07018946,0.14679095,0.21110356,0.26313615,0.20282376,0.25945792,0.2108851,0.17748654,0.20100595,0.25900474,0.19928707,0.16714483,0.19329713,0.24676402,0.19303478,0.16071385,0.17985345,0.22180904,0.18631269,0.16041978,0.43302733,0.461219,0.48299482,0.4919058,0.4822617,0.49076366,0.48458666,0.4792891,0.0,0.5043654,0.4981617,0.4941862,0.51716006,0.51807326,0.51230127,0.50952935,0.536948,0.53119874,0.52765095,0.5273859,closed
0,1,0.043610476,0.10973511,0.16664103,0.20986302,0.17974049,0.24073812,0.18921918,0.15391554,0.17561847,0.23646803,0.17493698,0.1446857,0.16659234,0.22411075,0.16944143,0.13939205,0.15429926,0.20171511,0.1675697,0.14280905,0.39594123,0.4482929,0.47875264,0.48779717,0.48014948,0.488273,0.48043457,0.47454464,0.0,0.50273055,0.495215,0.4926923,0.5200601,0.51837945,0.51263285,0.5125042,0.5441051,0.53526175,0.531598,0.5332897,closed
0,1,0.04180857,0.10355733,0.15589976,0.19288135,0.17462647,0.2386973,0.20047273,0.16706191,0.16913451,0.23452371,0.18005285,0.14880183,0.15869533,0.21940958,0.1692016,0.13661855,0.14509471,0.19348286,0.16333008,0.13746072,0.38708442,0.43687424,0.46235865,0.4791863,0.47994596,0.48847073,0.48014602,0.47259653,0.0,0.5024491,0.49454254,0.49063984,0.52076674,0.5183324,0.5126129,0.5119297,0.54489726,0.53603244,0.53112704,0.5308573,closed
0,1,0.038918022,0.097592734,0.14676581,0.18007803,0.17450628,0.24000236,0.20370659,0.16891597,0.1680584,0.23533393,0.18183166,0.1496849,0.1571835,0.21974263,0.17047964,0.13720483,0.14308554,0.19217533,0.16254206,0.13726774,0.37978607,0.4329095,0.45987597,0.47405797,0.4798564,0.4889959,0.48083824,0.4731361,0.0,0.5031047,0.49556923,0.49113408,0.5209212,0.5188841,0.5138818,0.51310927,0.5456735,0.536848,0.5329971,0.53349024,closed
0,1,0.04100695,0.10026395,0.14963734,0.18343821,0.17640553,0.23848903,0.19902427,0.16582388,0.1702521,0.23527068,0.18054377,0.14940128,0.1591946,0.21962333,0.16767316,0.1351514,0.14501137,0.19154882,0.15971957,0.13497199,0.38431722,0.43573183,0.4620658,0.47556934,0.4800529,0.4886164,0.48019207,0.4729623,0.0,0.5030307,0.49519494,0.4913957,0.52080816,0.51884615,0.5134944,0.51317203,0.5455798,0.53658414,0.5329665,0.5342821,closed
0,1,0.039878126,0.101337716,0.14986949,0.18279481,0.17637034,0.24188595,0.19872059,0.16637567,0.17004615,0.23701757,0.1805306,0.15206388,0.15923329,0.22215086,0.17067441,0.13991101,0.14550674,0.19381611,0.16444531,0.14093314,0.3844743,0.43688443,0.4608508,0.4743155,0.4801819,0.48900345,0.48064607,0.47398192,0.0,0.50315374,0.4952065,0.49179226,0.52080566,0.5191347,0.5135071,0.51300085,0.5451536,0.53742296,0.5331312,0.53330386,closed
0,1,0.03899824,0.09770218,0.14612728,0.17869247,0.17236643,0.2383328,0.20404269,0.17057197,0.16636471,0.23476137,0.18352118,0.15038222,0.15534851,0.21909244,0.17101309,0.13704468,0.1413129,0.18984412,0.16178732,0.13701074,0.37834132,0.43299702,0.45843935,0.47116166,0.48011458,0.488826,0.4805438,0.47295222,0.0,0.50321996,0.49557838,0.49109694,0.5208538,0.5189225,0.5136547,0.51279885,0.5456204,0.5368295,0.5327235,0.53315747,closed
0,1,0.04101549,0.1022268,0.15175577,0.18478599,0.17561689,0.23846464,0.20106204,0.1682821,0.16977228,0.23466696,0.18096733,0.15010393,0.1586929,0.21912883,0.17018154,0.1382206,0.14396635,0.19117846,0.16163842,0.1368347,0.3848418,0.43706444,0.4624837,0.47772428,0.4800744,0.48870674,0.48054296,0.47290608,0.0,0.50293165,0.4953321,0.49089426,0.52068526,0.51902246,0.5134307,0.5120687,0.5451806,0.5366555,0.53188354,0.5313207,closed
0,1,0.041528907,0.10310097,0.15329391,0.18613942,0.1750689,0.23931517,0.20190671,0.16872407,0.16918477,0.23505393,0.18219382,0.15064701,0.15830961,0.21914846,0.17075172,0.13838956,0.14436793,0.19230948,0.16328494,0.13819951,0.38721246,0.43792588,0.4620403,0.4768933,0.4799298,0.48802784,0.47974974,0.4723059,0.0,0.5023616,0.4945272,0.4903112,0.52079666,0.5183856,0.51242363,0.51125443,0.54519385,0.5360301,0.53097886,0.5305246,closed
0,1,0.04114858,0.10322073,0.15571892,0.1878973,0.17406876,0.24071081,0.20525639,0.1710649,0.16782393,0.23516351,0.18332368,0.15129192,0.1567239,0.22034545,0.17304724,0.1397838,0.14271906,0.19241777,0.16506557,0.13971227,0.3844995,0.43797365,0.46277934,0.47817793,0.48009565,0.48894373,0.48093364,0.4732612,0.0,0.5032559,0.49539137,0.4908024,0.5205653,0.51917154,0.51330036,0.51180005,0.54496604,0.5366534,0.531957,0.5317275,closed
0,1,0.040133074,0.10231104,0.15462656,0.18855825,0.17509502,0.2408884,0.20507704,0.17151666,0.16910468,0.23731321,0.18475111,0.15231064,0.15809888,0.22255467,0.17437644,0.14030454,0.14393434,0.19280735,0.16450244,0.13868934,0.38695166,0.4383594,0.4629982,0.47711253,0.48043177,0.48881224,0.4808501,0.4734284,0.0,0.50270116,0.4952378,0.4910621,0.5203694,0.5184791,0.5126963,0.5113109,0.54469836,0.53549623,0.53024197,0.52974814,closed
0,1,0.0403595,0.10032185,0.14956275,0.1817899,0.17510629,0.23932184,0.20219316,0.16845779,0.16888684,0.23382522,0.18081707,0.14925171,0.1578897,0.21841413,0.1705447,0.13877587,0.14391327,0.19014071,0.16155525,0.1377086,0.38367358,0.4360079,0.46164614,0.47571358,0.4800798,0.48912224,0.4811433,0.4737631,0.0,0.50387967,0.49606746,0.49119106,0.52066106,0.5199926,0.5142184,0.5124175,0.545163,0.5376435,0.5332238,0.5328897,closed
0,1,0.040942922,0.10011103,0.15048344,0.18419914,0.17124817,0.23824605,0.20131807,0.16777438,0.16604817,0.23305325,0.18211743,0.1501394,0.15568095,0.21831816,0.17404906,0.14160635,0.1425561,0.19022438,0.16637196,0.14286299,0.3863978,0.43538418,0.4599203,0.47618636,0.4803413,0.48850524,0.4806044,0.4736763,0.0,0.5032816,0.4960615,0.49176946,0.520712,0.5193953,0.51381713,0.5122955,0.54512835,0.5374622,0.532655,0.5321766,closed
0,1,0.041363556,0.10074741,0.14931023,0.18054952,0.17193511,0.23507841,0.19821778,0.16609831,0.16617496,0.23169817,0.17962001,0.14813331,0.15586238,0.21663374,0.16916047,0.13732311,0.14269993,0.18905082,0.16147572,0.13779598,0.3842179,0.43667826,0.46182364,0.47577778,0.4801569,0.48942408,0.48139977,0.47362962,0.0,0.5041551,0.49710447,0.4921971,0.5206245,0.52029276,0.51571894,0.51444757,0.54473335,0.5373268,0.53327566,0.53288,closed
0,1,0.039075933,0.09748326,0.1481509,0.17672022,0.1671604,0.23417567,0.20033634,0.16721335,0.16108754,0.2306329,0.18092099,0.1482579,0.15044853,0.21399145,0.16881795,0.13548562,0.1374346,0.18719642,0.16063376,0.13496129,0.37531316,0.4329219,0.45987272,0.47512165,0.4807239,0.489164,0.48080486,0.47287428,0.0,0.50347054,0.4959926,0.4912783,0.5205644,0.51920515,0.5137796,0.51251286,0.5451962,0.5362313,0.5315084,0.5316568,closed
0,1,0.040367115,0.10142747,0.15121676,0.17910407,0.17381868,0.23670541,0.19861571,0.1653844,0.1669516,0.23320073,0.18117721,0.14967263,0.15528852,0.21650496,0.16884592,0.13673162,0.14097302,0.18788669,0.15992972,0.1362813,0.38430807,0.43690428,0.46271193,0.47694436,0.48004857,0.48880476,0.4808699,0.47331956,0.0,0.5036363,0.4961784,0.4915496,0.5208634,0.51958686,0.51439404,0.51328796,0.5457965,0.53727204,0.53367025,0.534576,closed
1,0,0.04587442,0.10826526,0.16059631,0.18871096,0.17097358,0.23464142,0.18624935,0.15182655,0.17306736,0.24685755,0.18652691,0.15588945,0.17054498,0.2406535,0.18109593,0.1500818,0.16413487,0.21515241,0.17555787,0.15052728,0.6411093,0.5836845,0.55454636,0.53921455,0.51982296,0.51457214,0.5288599,0.53376687,0.0,0.49984568,0.51214254,0.5098367,0.47975415,0.4852958,0.49415913,0.49036148,0.45559433,0.4685293,0.47481087,0.4695573,closed
1,0,0.0430888,0.109007746,0.16584289,0.1914144,0.17061463,0.23523255,0.1858001,0.15148875,0.17335741,0.24749902,0.18726994,0.15667988,0.17042917,0.24329972,0.18493818,0.15340796,0.1634634,0.21582133,0.1786921,0.15393226,0.64742196,0.58330077,0.55244315,0.5337953,0.51994956,0.5139953,0.52807343,0.5334962,0.0,0.49935713,0.51116365,0.50895435,0.4796199,0.48464575,0.4931426,0.48968658,0.45549363,0.46758625,0.47442552,0.47021034,closed
1,0,0.045746334,0.11022095,0.1666405,0.19504549,0.17192481,0.23370364,0.18390952,0.1495966,0.17480981,0.2468628,0.18650158,0.15600744,0.17254098,0.24249259,0.1839518,0.15244056,0.16644202,0.21650018,0.17834565,0.15312867,0.64072,0.5821755,0.55174214,0.533772,0.5197311,0.51421654,0.5277693,0.5326333,0.0,0.49947724,0.51078135,0.50850403,0.4797766,0.4849642,0.49321908,0.48956066,0.45602977,0.46833062,0.47505218,0.4707877,closed
1,0,0.04673663,0.11207006,0.1683518,0.19378954,0.17281665,0.2358332,0.18928766,0.15390965,0.17532764,0.24839574,0.1905752,0.15775578,0.17295213,0.24344203,0.18671134,0.15254617,0.16671467,0.21817242,0.18260108,0.15686049,0.6373255,0.5798272,0.5502647,0.53496224,0.5193617,0.51285326,0.52577436,0.5316578,0.0,0.49847567,0.5094153,0.50851035,0.4800305,0.4841176,0.49222422,0.48989236,0.45641175,0.46716115,0.4737678,0.47072738,closed
